model,csc,csc_code,device_id,carrier_country,country,carrier,region,subregion,model_url,build_number,android_version,release_date,security_patch_level,device
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-14,2024-01-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-07,2024-01-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-10,2023-12-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBU5CWJ2,T(Android 13),2024-01-02,2023-10-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-30,2023-09-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-24,2023-06-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBS4CWE2,T(Android 13),2023-06-12,2023-06-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBU3CWD3,T(Android 13),2023-05-19,2023-04-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBS1BWC3,T(Android 13),2023-03-28,2023-03-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBU1BWB1,T(Android 13),2023-03-17,2023-01-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBS1AVL9,S(Android 12),2023-01-27,2023-01-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-22,2022-11-01,Galaxy A04s 
SM-A047M,TCE,025496221124,SM-A047M/TCE, Mexico (Telcel),Mexico,Telcel,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025496221124/eng.html,A047MUBS1AVK1,S(Android 12),2022-11-24,2022-11-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-22,2024-04-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-15,2024-01-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-07,2024-01-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-02,2023-12-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-18,2023-10-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBS4CWJ1,T(Android 13),2023-11-07,2023-09-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-31,2023-06-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-20,2023-06-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-05,2023-04-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-28,2023-03-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBS1BWA5,T(Android 13),2023-03-02,2023-01-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBU1BVK5,T(Android 13),2023-02-16,2022-11-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-13,2022-11-01,Galaxy A04s 
SM-A047M,TGP,025519221202,SM-A047M/TGP, Paraguay (Tigo),Paraguay,Tigo,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025519221202/eng.html,A047MUBS1AVK1,S(Android 12),2022-12-01,2022-11-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-23,2024-04-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-14,2024-01-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-07,2024-01-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-10,2023-12-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBU5CWJ2,T(Android 13),2024-01-02,2023-10-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-30,2023-09-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-24,2023-06-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBS4CWE2,T(Android 13),2023-06-20,2023-06-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBU3CWD3,T(Android 13),2023-06-06,2023-04-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBS1BWC3,T(Android 13),2023-03-28,2023-03-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBU1BWB1,T(Android 13),2023-03-17,2023-01-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBS1AVL9,S(Android 12),2023-02-13,2023-01-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-22,2022-11-01,Galaxy A04s 
SM-A047M,TMM,025516221202,SM-A047M/TMM, Mexico (Movistar),Mexico,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025516221202/eng.html,A047MUBS1AVK1,S(Android 12),2022-12-01,2022-11-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBU5DXA2,U(Android 14),2024-02-20,2024-01-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBS5CXA1,T(Android 13),2024-01-24,2024-01-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-22,2023-12-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-08,2023-10-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-27,2023-09-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-21,2023-06-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-20,2023-06-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBU3CWD1,T(Android 13),2023-04-26,2023-04-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-24,2023-03-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBS1BWA5,T(Android 13),2023-02-15,2023-01-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBU1BVK5,T(Android 13),2022-12-19,2022-11-01,Galaxy A04s 
SM-A047M,TPA,025477221122,SM-A047M/TPA, Panama,Panama,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025477221122/eng.html,A047MUBU1AVK3,S(Android 12),2022-11-22,2022-11-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-22,2024-04-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-08,2024-01-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-05,2024-01-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-02,2023-12-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-15,2023-10-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBS4CWJ1,T(Android 13),2023-11-07,2023-09-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-15,2023-08-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-26,2023-06-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-19,2023-06-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-03,2023-04-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-31,2023-03-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBS1BWA5,T(Android 13),2023-02-17,2023-01-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBU1BVK5,T(Android 13),2023-02-02,2022-11-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-15,2022-11-01,Galaxy A04s 
SM-A047M,UFN,025514221202,SM-A047M/UFN, Argentina (Movistar),Argentina,Movistar,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025514221202/eng.html,A047MUBS1AVK1,S(Android 12),2022-12-01,2022-11-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-22,2024-04-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-14,2024-01-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-07,2024-01-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-02,2023-12-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-16,2023-10-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBS4CWJ1,T(Android 13),2023-11-07,2023-09-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-31,2023-06-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-20,2023-06-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-04,2023-04-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-28,2023-03-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBS1BWA5,T(Android 13),2023-02-17,2023-01-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBU1BVK5,T(Android 13),2023-01-18,2022-11-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-13,2022-11-01,Galaxy A04s 
SM-A047M,UFU,025515221202,SM-A047M/UFU, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025515221202/eng.html,A047MUBS1AVK1,S(Android 12),2022-12-01,2022-11-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-22,2024-04-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-14,2024-01-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-07,2024-01-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-02,2023-12-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-18,2023-10-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-30,2023-09-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBU4CWF5,T(Android 13),2023-08-03,2023-06-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-20,2023-06-01,Galaxy A04s 
