id,device,country,region,last_android_version,last_update_date
sm-r950/cho,galaxy watch6 classic,Chile,Americas,,2024-04-08
sm-r950/coo,galaxy watch6 classic,Colombia,Americas,,2024-04-08
sm-r950/phe,galaxy watch6 classic,Spain,Europe,,2024-04-08
sm-r950/dbt,galaxy watch6 classic,Germany,Europe,,2024-04-08
sm-r950/pak,galaxy watch6 classic,Pakistan,Asia,,2024-04-08
sm-r950/itv,galaxy watch6 classic,Italy,Europe,,2024-04-08
sm-r950/ksa,galaxy watch6 classic,Saudi Arabia,Asia,,2024-04-08
sm-r950/ins,galaxy watch6 classic,India,Asia,,2024-04-08
sm-r950/ilo,galaxy watch6 classic,Israel,Asia,,2024-04-08
sm-r950/eur,galaxy watch6 classic,Greece,Europe,,2024-04-08
sm-r950/sio,galaxy watch6 classic,Slovakia,Europe,,2024-04-08
sm-r950/lux,galaxy watch6 classic,Luxembourg,Europe,,2024-04-08
sm-r950/egy,galaxy watch6 classic,Egypt,Africa,,2024-04-08
sm-r950/mwd,galaxy watch6 classic,Morocco,Africa,,2024-04-08
sm-r950/mxo,galaxy watch6 classic,Mexico,Americas,,2024-04-08
sm-r950/ect,galaxy watch6 classic,Nigeria,Africa,,2024-04-08
sm-r950/nee,galaxy watch6 classic,Nordic countries,,,2024-04-08
sm-r950/npl,galaxy watch6 classic,Nepal,Asia,,2024-04-08
sm-r950/mid,galaxy watch6 classic,Iraq,Asia,,2024-04-08
sm-r950/bvo,galaxy watch6 classic,Bolivia,Americas,,2024-04-08
sm-r950/btu,galaxy watch6 classic,United Kingdom,Europe,,2024-04-08
sm-r950/acr,galaxy watch6 classic,Saudi Arabia,Asia,,2024-04-08
sm-r950/tun,galaxy watch6 classic,Tunisia,Africa,,2024-04-08
sm-r950/tur,galaxy watch6 classic,Turkey,Asia,,2024-04-08
sm-r950/upo,galaxy watch6 classic,Uruguay,Americas,,2024-04-08
sm-r950/uyo,galaxy watch6 classic,Uruguay,Americas,,2024-04-08
sm-r950/xac,galaxy watch6 classic,Canada,Americas,,2024-04-08
sm-r950/xef,galaxy watch6 classic,France,Europe,,2024-04-08
sm-r950/xeh,galaxy watch6 classic,Hungary,Europe,,2024-04-08
sm-r950/xeo,galaxy watch6 classic,Poland,Europe,,2024-04-08
sm-r940/xfa,galaxy watch6,South Africa,Africa,,2024-04-08
sm-r950/afr,galaxy watch6 classic,Kenya,Africa,,2024-04-08
sm-r950/ttt,galaxy watch6 classic,Trinidad and Tobago,Americas,,2024-04-08
sm-r950/bri,galaxy watch6 classic,Taiwan,Asia,,2024-04-08
sm-r950/skz,galaxy watch6 classic,Kazakhstan,Asia,,2024-04-08
sm-r950/bng,galaxy watch6 classic,Bangladesh,Asia,,2024-04-08
sm-r950/slk,galaxy watch6 classic,Sri Lanka,Asia,,2024-04-08
sm-r950/bgl,galaxy watch6 classic,Bulgaria,Europe,,2024-04-08
sm-r950/aro,galaxy watch6 classic,Argentina,Americas,,2024-04-08
sm-r950/tgy,galaxy watch6 classic,Hong Kong,Asia,,2024-04-08
sm-r950/aut,galaxy watch6 classic,Switzerland,Europe,,2024-04-08
sm-r950/tph,galaxy watch6 classic,Portugal,Europe,,2024-04-08
sm-r950/ato,galaxy watch6 classic,Austria,Europe,,2024-04-08
sm-r950/tpa,galaxy watch6 classic,Panama,Americas,,2024-04-08
sm-r940/xez,galaxy watch6,Czech Republic,Europe,,2024-04-08
sm-r940/bng,galaxy watch6,Bangladesh,Asia,,2024-04-08
sm-r940/bri,galaxy watch6,Taiwan,Asia,,2024-04-08
sm-r960/mid,galaxy watch6 classic,Iraq,Asia,,2024-04-08
sm-r940/btu,galaxy watch6,United Kingdom,Europe,,2024-04-08
sm-r940/bvo,galaxy watch6,Bolivia,Americas,,2024-04-08
sm-r940/cac,galaxy watch6,Uzbekistan,Asia,,2024-04-08
sm-r940/cam,galaxy watch6,Cambodia,Asia,,2024-04-08
sm-r960/lux,galaxy watch6 classic,Luxembourg,Europe,,2024-04-08
sm-r940/cho,galaxy watch6,Chile,Americas,,2024-04-08
sm-r940/coo,galaxy watch6,Colombia,Americas,,2024-04-08
sm-r940/dbt,galaxy watch6,Germany,Europe,,2024-04-08
sm-r940/ect,galaxy watch6,Nigeria,Africa,,2024-04-08
sm-r960/itv,galaxy watch6 classic,Italy,Europe,,2024-04-08
sm-r940/ksa,galaxy watch6,Saudi Arabia,Asia,,2024-04-08
sm-r940/itv,galaxy watch6,Italy,Europe,,2024-04-08
sm-r940/bgl,galaxy watch6,Bulgaria,Europe,,2024-04-08
sm-r960/ksa,galaxy watch6 classic,Saudi Arabia,Asia,,2024-04-08
sm-r940/ins,galaxy watch6,India,Asia,,2024-04-08
sm-r940/ilo,galaxy watch6,Israel,Asia,,2024-04-08
sm-r940/eur,galaxy watch6,Greece,Europe,,2024-04-08
sm-r940/egy,galaxy watch6,Egypt,Africa,,2024-04-08
sm-r960/mwd,galaxy watch6 classic,Morocco,Africa,,2024-04-08
sm-r940/aut,galaxy watch6,Switzerland,Europe,,2024-04-08
sm-r960/pak,galaxy watch6 classic,Pakistan,Asia,,2024-04-08
sm-r960/phe,galaxy watch6 classic,Spain,Europe,,2024-04-08
sm-r960/phn,galaxy watch6 classic,Netherlands,Europe,,2024-04-08
sm-r960/rom,galaxy watch6 classic,Romania,Europe,,2024-04-08
sm-r960/seb,galaxy watch6 classic,Baltic,,,2024-04-08
sm-r940/lux,galaxy watch6,Luxembourg,Europe,,2024-04-08
sm-r940/ato,galaxy watch6,Austria,Europe,,2024-04-08
sm-r960/mxo,galaxy watch6 classic,Mexico,Americas,,2024-04-08
sm-r940/aro,galaxy watch6,Argentina,Americas,,2024-04-08
sm-r960/nee,galaxy watch6 classic,Nordic countries,,,2024-04-08
sm-r940/afr,galaxy watch6,Kenya,Africa,,2024-04-08
sm-r940/acr,galaxy watch6,Saudi Arabia,Asia,,2024-04-08
sm-r960/npl,galaxy watch6 classic,Nepal,Asia,,2024-04-08
sm-r940/mid,galaxy watch6,Iraq,Asia,,2024-04-08
sm-r940/tgy,galaxy watch6,Hong Kong,Asia,,2024-04-08
sm-r960/bng,galaxy watch6 classic,Bangladesh,Asia,,2024-04-08
sm-r940/tpa,galaxy watch6,Panama,Americas,,2024-04-08
sm-r940/tph,galaxy watch6,Portugal,Europe,,2024-04-08
sm-r960/bgl,galaxy watch6 classic,Bulgaria,Europe,,2024-04-08
sm-r960/aut,galaxy watch6 classic,Switzerland,Europe,,2024-04-08
sm-r960/ato,galaxy watch6 classic,Austria,Europe,,2024-04-08
sm-r960/aro,galaxy watch6 classic,Argentina,Americas,,2024-04-08
sm-r940/ttt,galaxy watch6,Trinidad and Tobago,Americas,,2024-04-08
sm-r940/tun,galaxy watch6,Tunisia,Africa,,2024-04-08
sm-r940/tur,galaxy watch6,Turkey,Asia,,2024-04-08
sm-r960/afr,galaxy watch6 classic,Kenya,Africa,,2024-04-08
sm-r940/xeo,galaxy watch6,Poland,Europe,,2024-04-08
sm-r940/xeh,galaxy watch6,Hungary,Europe,,2024-04-08
sm-r940/xef,galaxy watch6,France,Europe,,2024-04-08
sm-r940/xac,galaxy watch6,Canada,Americas,,2024-04-08
sm-r960/acr,galaxy watch6 classic,Saudi Arabia,Asia,,2024-04-08
sm-r940/uyo,galaxy watch6,Uruguay,Americas,,2024-04-08
sm-r940/upo,galaxy watch6,Uruguay,Americas,,2024-04-08
sm-r940/slk,galaxy watch6,Sri Lanka,Asia,,2024-04-08
sm-r940/skz,galaxy watch6,Kazakhstan,Asia,,2024-04-08
sm-r940/nee,galaxy watch6,Nordic countries,,,2024-04-08
sm-r960/coo,galaxy watch6 classic,Colombia,Americas,,2024-04-08
sm-r960/dbt,galaxy watch6 classic,Germany,Europe,,2024-04-08
sm-r960/ect,galaxy watch6 classic,Nigeria,Africa,,2024-04-08
sm-r960/egy,galaxy watch6 classic,Egypt,Africa,,2024-04-08
sm-r960/eur,galaxy watch6 classic,Greece,Europe,,2024-04-08
sm-r940/npl,galaxy watch6,Nepal,Asia,,2024-04-08
sm-r940/mxo,galaxy watch6,Mexico,Americas,,2024-04-08
sm-r940/mwd,galaxy watch6,Morocco,Africa,,2024-04-08
sm-r960/ilo,galaxy watch6 classic,Israel,Asia,,2024-04-08
sm-r960/ins,galaxy watch6 classic,India,Asia,,2024-04-08
sm-r960/cho,galaxy watch6 classic,Chile,Americas,,2024-04-08
sm-r960/bri,galaxy watch6 classic,Taiwan,Asia,,2024-04-08
sm-r940/sio,galaxy watch6,Slovakia,Europe,,2024-04-08
sm-r940/ser,galaxy watch6,Russia,Europe,,2024-04-08
sm-r960/btu,galaxy watch6 classic,United Kingdom,Europe,,2024-04-08
sm-r960/bvo,galaxy watch6 classic,Bolivia,Americas,,2024-04-08
sm-r960/cac,galaxy watch6 classic,Uzbekistan,Asia,,2024-04-08
sm-r940/pak,galaxy watch6,Pakistan,Asia,,2024-04-08
sm-r960/cam,galaxy watch6 classic,Cambodia,Asia,,2024-04-08
sm-r940/seb,galaxy watch6,Baltic,,,2024-04-08
sm-r940/rom,galaxy watch6,Romania,Europe,,2024-04-08
sm-r940/phn,galaxy watch6,Netherlands,Europe,,2024-04-08
sm-r940/phe,galaxy watch6,Spain,Europe,,2024-04-08
sm-r940/see,galaxy watch6,South East Europe,,,2024-04-08
sm-r960/xeh,galaxy watch6 classic,Hungary,Europe,,2024-04-08
sm-r930/ser,galaxy watch6,Russia,Europe,,2024-04-08
sm-f731b/cau,galaxy z flip5,Caucasus Countries,,android 14.0,2024-05-16
sm-f731b/sek,galaxy z flip5,Ukraine,Europe,android 14.0,2024-05-16
sm-f731b/skz,galaxy z flip5,Kazakhstan,Asia,android 14.0,2024-05-16
sm-x710/bri,galaxy tab s9,Taiwan,Asia,android 14.0,2024-05-21
sm-x710/chn,galaxy tab s9,China,Asia,android 14.0,2024-05-21
sm-x716b/tgy,galaxy tab s9 5g,Hong Kong,Asia,android 14.0,2024-05-21
sm-x716b/bri,galaxy tab s9 5g,Taiwan,Asia,android 14.0,2024-05-21
sm-x710/tgy,galaxy tab s9,Hong Kong,Asia,android 14.0,2024-05-21
sm-x816b/ins,galaxy tab s9+ 5g,India,Asia,android 14.0,2024-05-23
sm-x810/bri,galaxy tab s9+,Taiwan,Asia,android 14.0,2024-05-21
sm-x816b/bri,galaxy tab s9+ 5g,Taiwan,Asia,android 14.0,2024-05-21
sm-x810/tgy,galaxy tab s9+,Hong Kong,Asia,android 14.0,2024-05-21
sm-x816b/tgy,galaxy tab s9+ 5g,Hong Kong,Asia,android 14.0,2024-05-21
sm-x916c/chc,galaxy tab s9 ultra 5g,China,Asia,android 14.0,2024-05-21
sm-x910/bri,galaxy tab s9 ultra,Taiwan,Asia,android 14.0,2024-05-21
sm-x910/chn,galaxy tab s9 ultra,China,Asia,android 14.0,2024-05-21
sm-x910/tgy,galaxy tab s9 ultra,Hong Kong,Asia,android 14.0,2024-05-21
sm-x916b/tgy,galaxy tab s9 ultra 5g,Hong Kong,Asia,android 14.0,2024-05-21
sm-r940/chc,galaxy watch6,China,Asia,,2024-04-05
sm-x916b/bri,galaxy tab s9 ultra 5g,Taiwan,Asia,android 14.0,2024-05-21
sm-r960/chc,galaxy watch6 classic,China,Asia,,2024-04-05
sm-r950/chc,galaxy watch6 classic,China,Asia,,2024-04-05
sm-f946b/psn,galaxy z fold5,Argentina,Americas,android 14.0,2024-05-24
sm-f946b/pnt,galaxy z fold5,Peru,Americas,android 14.0,2024-05-17
sm-f946b/pet,galaxy z fold5,Peru,Americas,android 14.0,2024-05-17
sm-f731b/eco,galaxy z flip5,Ecuador,Americas,android 14.0,2024-05-17
sm-f946b/xfv,galaxy z fold5,South Africa,Africa,android 14.0,2024-05-16
sm-f946b/xfa,galaxy z fold5,South Africa,Africa,android 14.0,2024-05-16
sm-f731b/ect,galaxy z flip5,Nigeria,Africa,android 14.0,2024-05-16
sm-f731b/ufu,galaxy z flip5,Uruguay,Americas,android 14.0,2024-05-27
sm-f731b/ebe,galaxy z flip5,Ecuador,Americas,android 14.0,2024-05-27
sm-f946b/pgu,galaxy z fold5,Guatemala,Americas,android 14.0,2024-05-17
sm-f731b/eon,galaxy z flip5,Trinidad and Tobago,Americas,android 14.0,2024-05-17
sm-f731b/cgu,galaxy z flip5,Guatemala,Americas,android 14.0,2024-05-17
sm-f731b/cdr,galaxy z flip5,Dominican Republic,Americas,android 14.0,2024-05-21
sm-f731b/bvo,galaxy z flip5,Bolivia,Americas,android 14.0,2024-05-17
sm-f731b/aro,galaxy z flip5,Argentina,Americas,android 14.0,2024-05-20
sm-f731b/com,galaxy z flip5,Colombia,Americas,android 14.0,2024-01-26
sm-f731b/col,galaxy z flip5,Colombia,Americas,android 14.0,2024-05-17
sm-f731b/cob,galaxy z flip5,Colombia,Americas,android 14.0,2024-05-27
sm-f731b/tpa,galaxy z flip5,Panama,Americas,android 14.0,2024-05-17
sm-f731b/xfa,galaxy z flip5,South Africa,Africa,android 14.0,2024-05-16
sm-f731b/anc,galaxy z flip5,Argentina,Americas,android 14.0,2024-05-20
sm-f946b/zto,galaxy z fold5,Brazil,Americas,android 14.0,2024-05-17
sm-f946b/ztm,galaxy z fold5,Brazil,Americas,android 14.0,2024-05-17
sm-f946b/mxo,galaxy z fold5,Mexico,Americas,android 14.0,2024-05-17
sm-f731b/afr,galaxy z flip5,Kenya,Africa,android 14.0,2024-05-16
sm-f731b/acr,galaxy z flip5,Saudi Arabia,Asia,android 14.0,2024-05-16
sm-f946b/zta,galaxy z fold5,Brazil,Americas,android 14.0,2024-05-17
sm-f946b/zvv,galaxy z fold5,Brazil,Americas,android 14.0,2024-05-17
sm-f946b/tpa,galaxy z fold5,Panama,Americas,android 14.0,2024-05-17
sm-f946b/psp,galaxy z fold5,Paraguay,Americas,android 14.0,2024-05-24
sm-f731b/ctu,galaxy z flip5,Uruguay,Americas,android 14.0,2024-05-21
sm-f731b/dor,galaxy z flip5,Dominican Republic,Americas,android 14.0,2024-05-21
sm-f731b/cti,galaxy z flip5,Argentina,Americas,android 14.0,2024-05-20
sm-f731b/crc,galaxy z flip5,Chile,Americas,android 14.0,2024-05-21
sm-f731b/coo,galaxy z flip5,Colombia,Americas,android 14.0,2024-05-17
sm-f946b/sam,galaxy z fold5,Peru,Americas,android 14.0,2024-05-27
sm-f731b/ufn,galaxy z flip5,Argentina,Americas,android 14.0,2024-05-27
sm-f731b/ctp,galaxy z flip5,Paraguay,Americas,android 14.0,2024-05-20
sm-f946b/tce,galaxy z fold5,Mexico,Americas,android 14.0,2024-05-17
sm-f731b/tce,galaxy z flip5,Mexico,Americas,android 14.0,2024-05-20
sm-f946b/eon,galaxy z fold5,Trinidad and Tobago,Americas,android 14.0,2024-05-17
sm-f946b/acr,galaxy z fold5,Saudi Arabia,Asia,android 14.0,2024-05-16
sm-f946b/cgu,galaxy z fold5,Guatemala,Americas,android 14.0,2024-05-17
sm-f731b/zto,galaxy z flip5,Brazil,Americas,android 14.0,2024-05-17
sm-f731b/ztm,galaxy z flip5,Brazil,Americas,android 14.0,2024-05-17
sm-f946b/com,galaxy z fold5,Colombia,Americas,android 14.0,2024-01-24
sm-f731b/pnt,galaxy z flip5,Peru,Americas,android 14.0,2024-05-17
sm-f946b/cob,galaxy z fold5,Colombia,Americas,android 14.0,2024-05-27
sm-f731b/upo,galaxy z flip5,Uruguay,Americas,android 14.0,2024-05-20
sm-f946b/tgp,galaxy z fold5,Paraguay,Americas,android 14.0,2024-05-24
sm-f946b/cdr,galaxy z fold5,Dominican Republic,Americas,android 14.0,2024-05-17
sm-f731b/uyo,galaxy z flip5,Uruguay,Americas,android 14.0,2024-05-20
sm-f731b/pet,galaxy z flip5,Peru,Americas,android 14.0,2024-05-17
sm-f946b/afr,galaxy z fold5,Kenya,Africa,android 14.0,2024-05-16
sm-f946b/aro,galaxy z fold5,Argentina,Americas,android 14.0,2024-05-17
sm-f731b/zvv,galaxy z flip5,Brazil,Americas,android 14.0,2024-05-17
sm-f946b/uyo,galaxy z fold5,Uruguay,Americas,android 14.0,2024-05-17
sm-f731b/pgu,galaxy z flip5,Guatemala,Americas,android 14.0,2024-05-21
sm-f946b/ufu,galaxy z fold5,Uruguay,Americas,android 14.0,2024-05-27
sm-f946b/anc,galaxy z fold5,Argentina,Americas,android 14.0,2024-05-17
sm-f731b/mxo,galaxy z flip5,Mexico,Americas,android 14.0,2024-05-20
sm-f946b/ufn,galaxy z fold5,Argentina,Americas,android 14.0,2024-05-27
sm-f946b/eco,galaxy z fold5,Ecuador,Americas,android 14.0,2024-05-17
sm-f946b/bvo,galaxy z fold5,Bolivia,Americas,android 14.0,2024-05-17
sm-f946b/ebe,galaxy z fold5,Ecuador,Americas,android 14.0,2024-05-27
sm-f731b/sam,galaxy z flip5,Peru,Americas,android 14.0,2024-05-27
sm-f946b/coo,galaxy z fold5,Colombia,Americas,android 14.0,2024-05-17
sm-f731b/xfv,galaxy z flip5,South Africa,Africa,android 14.0,2024-05-16
sm-f731b/psp,galaxy z flip5,Paraguay,Americas,android 14.0,2024-05-24
sm-f946b/crc,galaxy z fold5,Chile,Americas,android 14.0,2024-05-17
sm-f946b/dor,galaxy z fold5,Dominican Republic,Americas,android 14.0,2024-05-17
sm-f731b/tgp,galaxy z flip5,Paraguay,Americas,android 14.0,2024-05-24
sm-f731b/zta,galaxy z flip5,Brazil,Americas,android 14.0,2024-05-17
sm-f946b/cti,galaxy z fold5,Argentina,Americas,android 14.0,2024-05-17
sm-f946b/upo,galaxy z fold5,Uruguay,Americas,android 14.0,2024-05-17
sm-f946b/ctu,galaxy z fold5,Uruguay,Americas,android 14.0,2024-05-17
sm-f731b/psn,galaxy z flip5,Argentina,Americas,android 14.0,2024-05-24
sm-f946b/ect,galaxy z fold5,Nigeria,Africa,android 14.0,2024-05-16
sm-f731b/chx,galaxy z flip5,Chile,Americas,android 14.0,2024-05-29
sm-f731b/cht,galaxy z flip5,Chile,Americas,android 14.0,2024-05-29
sm-f731b/che,galaxy z flip5,Chile,Americas,android 14.0,2024-05-29
sm-f731b/cho,galaxy z flip5,Chile,Americas,android 14.0,2024-05-29
sm-f731b/chl,galaxy z flip5,Chile,Americas,android 14.0,2024-05-29
sm-f946b/chl,galaxy z fold5,Chile,Americas,android 14.0,2024-05-29
sm-f946b/cho,galaxy z fold5,Chile,Americas,android 14.0,2024-05-29
sm-f946b/cht,galaxy z fold5,Chile,Americas,android 14.0,2024-05-29
sm-f946b/che,galaxy z fold5,Chile,Americas,android 14.0,2024-05-29
sm-f946b/chx,galaxy z fold5,Chile,Americas,android 14.0,2024-05-29
sm-x916b/tun,galaxy tab s9 ultra 5g,Tunisia,Africa,android 14.0,2024-05-24
sm-x916b/xsg,galaxy tab s9 ultra 5g,United Arab Emirates,Asia,android 14.0,2024-05-24
sm-x916b/egy,galaxy tab s9 ultra 5g,Egypt,Africa,android 14.0,2024-05-24
sm-x916b/ilo,galaxy tab s9 ultra 5g,Israel,Asia,android 14.0,2024-05-24
sm-x916b/ksa,galaxy tab s9 ultra 5g,Saudi Arabia,Asia,android 14.0,2024-05-24
sm-x916b/lys,galaxy tab s9 ultra 5g,Libya,Africa,android 14.0,2024-05-24
sm-x916b/mid,galaxy tab s9 ultra 5g,Iraq,Asia,android 14.0,2024-05-24
sm-x916b/mwd,galaxy tab s9 ultra 5g,Morocco,Africa,android 14.0,2024-05-24
sm-x916b/pak,galaxy tab s9 ultra 5g,Pakistan,Asia,android 14.0,2024-05-24
sm-x716b/thl,galaxy tab s9 5g,Thailand,Asia,android 14.0,2024-05-24
sm-x716b/tun,galaxy tab s9 5g,Tunisia,Africa,android 14.0,2024-05-23
sm-x816b/xid,galaxy tab s9+ 5g,Indonesia,Asia,android 14.0,2024-05-24
sm-x916b/cau,galaxy tab s9 ultra 5g,Caucasus Countries,,android 14.0,2024-05-22
sm-x816b/thl,galaxy tab s9+ 5g,Thailand,Asia,android 14.0,2024-05-24
sm-x716b/sth,galaxy tab s9 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x816b/tun,galaxy tab s9+ 5g,Tunisia,Africa,android 14.0,2024-05-22
sm-x816b/xme,galaxy tab s9+ 5g,Malaysia,Asia,android 14.0,2024-05-24
sm-x716b/xxv,galaxy tab s9 5g,Vietnam,Asia,android 14.0,2024-05-24
sm-x716b/xtc,galaxy tab s9 5g,Philippines,Asia,android 14.0,2024-05-24
sm-x716b/xsp,galaxy tab s9 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x716b/xsg,galaxy tab s9 5g,United Arab Emirates,Asia,android 14.0,2024-05-23
sm-x816b/xxv,galaxy tab s9+ 5g,Vietnam,Asia,android 14.0,2024-05-24
sm-x816b/xsg,galaxy tab s9+ 5g,United Arab Emirates,Asia,android 14.0,2024-05-22
sm-x716b/xid,galaxy tab s9 5g,Indonesia,Asia,android 14.0,2024-05-24
sm-x716b/skz,galaxy tab s9 5g,Kazakhstan,Asia,android 14.0,2024-05-23
sm-x716b/xme,galaxy tab s9 5g,Malaysia,Asia,android 14.0,2024-05-24
sm-x816b/xtc,galaxy tab s9+ 5g,Philippines,Asia,android 14.0,2024-05-24
sm-x816b/xsp,galaxy tab s9+ 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x716b/cau,galaxy tab s9 5g,Caucasus Countries,,android 14.0,2024-05-23
sm-x810/ilo,galaxy tab s9+,Israel,Asia,android 14.0,2024-05-27
sm-x816b/skz,galaxy tab s9+ 5g,Kazakhstan,Asia,android 14.0,2024-05-23
sm-x810/ser,galaxy tab s9+,Russia,Europe,android 14.0,2024-05-23
sm-x810/cau,galaxy tab s9+,Caucasus Countries,,android 14.0,2024-05-23
sm-x710/cau,galaxy tab s9,Caucasus Countries,,android 14.0,2024-05-23
sm-x916b/xxv,galaxy tab s9 ultra 5g,Vietnam,Asia,android 14.0,2024-05-24
sm-x716b/sin,galaxy tab s9 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x716b/ilo,galaxy tab s9 5g,Israel,Asia,android 14.0,2024-05-23
sm-x716b/egy,galaxy tab s9 5g,Egypt,Africa,android 14.0,2024-05-23
sm-x816b/sin,galaxy tab s9+ 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x816b/ksa,galaxy tab s9+ 5g,Saudi Arabia,Asia,android 14.0,2024-05-22
sm-x816b/lys,galaxy tab s9+ 5g,Libya,Africa,android 14.0,2024-05-22
sm-x816b/mid,galaxy tab s9+ 5g,Iraq,Asia,android 14.0,2024-05-22
sm-x816b/mm1,galaxy tab s9+ 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x816b/mwd,galaxy tab s9+ 5g,Morocco,Africa,android 14.0,2024-05-22
sm-x816b/pak,galaxy tab s9+ 5g,Pakistan,Asia,android 14.0,2024-05-22
sm-x816b/ilo,galaxy tab s9+ 5g,Israel,Asia,android 14.0,2024-05-22
sm-x810/xid,galaxy tab s9+,Indonesia,Asia,android 14.0,2024-05-31
sm-x710/ser,galaxy tab s9,Russia,Europe,android 14.0,2024-05-23
sm-x816b/ser,galaxy tab s9+ 5g,Russia,Europe,android 14.0,2024-05-23
sm-x816b/cau,galaxy tab s9+ 5g,Caucasus Countries,,android 14.0,2024-05-23
sm-x816b/egy,galaxy tab s9+ 5g,Egypt,Africa,android 14.0,2024-05-22
sm-x716b/pak,galaxy tab s9 5g,Pakistan,Asia,android 14.0,2024-05-23
sm-x916b/sin,galaxy tab s9 ultra 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x916b/skz,galaxy tab s9 ultra 5g,Kazakhstan,Asia,android 14.0,2024-05-22
sm-x916b/sth,galaxy tab s9 ultra 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x716b/mwd,galaxy tab s9 5g,Morocco,Africa,android 14.0,2024-05-23
sm-x916b/thl,galaxy tab s9 ultra 5g,Thailand,Asia,android 14.0,2024-05-24
sm-x716b/mm1,galaxy tab s9 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x916b/ser,galaxy tab s9 ultra 5g,Russia,Europe,android 14.0,2024-05-22
sm-x716b/sek,galaxy tab s9 5g,Ukraine,Europe,android 14.0,2024-05-23
sm-x716b/ser,galaxy tab s9 5g,Russia,Europe,android 14.0,2024-05-23
sm-x916b/mm1,galaxy tab s9 ultra 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x916b/xid,galaxy tab s9 ultra 5g,Indonesia,Asia,android 14.0,2024-05-24
sm-x916b/xtc,galaxy tab s9 ultra 5g,Philippines,Asia,android 14.0,2024-05-24
sm-x816b/sth,galaxy tab s9+ 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x916b/xsp,galaxy tab s9 ultra 5g,Singapore,Asia,android 14.0,2024-05-24
sm-x716b/lys,galaxy tab s9 5g,Libya,Africa,android 14.0,2024-05-23
sm-x716b/mid,galaxy tab s9 5g,Iraq,Asia,android 14.0,2024-05-23
sm-x916b/xme,galaxy tab s9 ultra 5g,Malaysia,Asia,android 14.0,2024-05-24
sm-x716b/ksa,galaxy tab s9 5g,Saudi Arabia,Asia,android 14.0,2024-05-23
sm-x910/zto,galaxy tab s9 ultra,Brazil,Americas,android 14.0,2024-03-06
sm-x716b/bvo,galaxy tab s9 5g,Bolivia,Americas,android 14.0,2024-04-19
sm-x716b/zto,galaxy tab s9 5g,Brazil,Americas,android 14.0,2024-04-19
sm-m346b/ins,galaxy m34 5g,India,Asia,android 14.0,2024-05-28
sm-x916b/acr,galaxy tab s9 ultra 5g,Saudi Arabia,Asia,android 14.0,2024-05-24
sm-x916b/ect,galaxy tab s9 ultra 5g,Nigeria,Africa,android 14.0,2024-05-24
sm-x916b/afr,galaxy tab s9 ultra 5g,Kenya,Africa,android 14.0,2024-05-24
sm-x916b/xfa,galaxy tab s9 ultra 5g,South Africa,Africa,android 14.0,2024-05-24
sm-x916b/xfe,galaxy tab s9 ultra 5g,South Africa,Africa,android 14.0,2024-05-24
sm-x916b/xfv,galaxy tab s9 ultra 5g,South Africa,Africa,android 14.0,2024-05-24
sm-a145f/ser,galaxy a14,Russia,Europe,android 14.0,2024-02-27
sm-a145f/ilo,galaxy a14,Israel,Asia,android 14.0,2024-03-06
sm-x710/xid,galaxy tab s9,Indonesia,Asia,android 14.0,2024-05-31
sm-x710/ilo,galaxy tab s9,Israel,Asia,android 14.0,2024-05-27
sm-r860/ins,galaxy watch4,India,Asia,,2024-03-21
sm-m346b/zto,galaxy m34 5g,Brazil,Americas,android 14.0,2024-03-20
sm-x616b/bri,galaxy tab s9 fe+ 5g,Taiwan,Asia,android 14.0,2024-05-20
sm-x616b/tgy,galaxy tab s9 fe+ 5g,Hong Kong,Asia,android 14.0,2024-05-20
sm-a145mb/aro,galaxy a14,Argentina,Americas,android 14.0,2024-03-14
sm-m346b/cho,galaxy m34 5g,Chile,Americas,android 14.0,2024-03-25
sm-x610/tgy,galaxy tab s9 fe+,Hong Kong,Asia,android 13.0,2023-12-11
sm-x610/bri,galaxy tab s9 fe+,Taiwan,Asia,android 13.0,2023-12-11
sm-x716b/tel,galaxy tab s9 5g,Australia,Oceania,android 14.0,2024-05-27
sm-x716b/xsa,galaxy tab s9 5g,Australia,Oceania,android 14.0,2024-05-27
sm-x816b/tel,galaxy tab s9+ 5g,Australia,Oceania,android 14.0,2024-05-27
sm-x916b/tel,galaxy tab s9 ultra 5g,Australia,Oceania,android 14.0,2024-05-24
sm-x816b/xsa,galaxy tab s9+ 5g,Australia,Oceania,android 14.0,2024-05-27
sm-x916b/xsa,galaxy tab s9 ultra 5g,Australia,Oceania,android 14.0,2024-05-24
sm-x816b/acr,galaxy tab s9+ 5g,Saudi Arabia,Asia,android 14.0,2024-05-22
sm-x716b/afr,galaxy tab s9 5g,Kenya,Africa,android 14.0,2024-05-23
